ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,Age,Years_Working
5068603,F,N,Y,1,297973,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,C,42,24
5068604,F,N,Y,1,297973,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,X,42,24
5068610,F,N,Y,0,104720,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Managers,2,0,0,41,4
5068611,F,N,Y,0,104720,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Managers,2,-20,0,41,4
5068612,F,N,Y,0,104720,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Managers,2,-26,0,41,4
5068621,M,N,Y,0,204727,Working,Higher education,Separated,House / apartment,1,0,0,0,Managers,1,0,0,44,15
5068622,F,Y,Y,0,184274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,C,58,10
5068624,F,Y,Y,0,184274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,0,58,10
5068625,F,Y,Y,0,184274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,0,58,10
5068626,F,Y,Y,0,184274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-16,C,58,10
5068627,F,Y,Y,0,184274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-2,C,58,10
5068628,F,Y,Y,0,184274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,0,58,10
5068630,F,Y,Y,0,184274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-21,C,58,10
5068631,F,Y,Y,0,184274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,X,58,10
5068632,F,Y,Y,0,184274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,0,58,10
5068633,F,Y,Y,0,184274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,X,58,10
5068634,F,Y,Y,0,184274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,0,58,10
5068635,F,Y,Y,0,184274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-50,C,58,10
5068952,M,N,N,0,51601,Working,Higher education,Single / not married,House / apartment,1,1,1,0,Managers,1,0,X,26,1
5068953,M,N,N,0,51601,Working,Higher education,Single / not married,House / apartment,1,1,1,0,Managers,1,0,C,26,1
5068954,M,N,N,0,51601,Working,Higher education,Single / not married,House / apartment,1,1,1,0,Managers,1,-8,X,26,1
5068955,M,N,N,0,51601,Working,Higher education,Single / not married,House / apartment,1,1,1,0,Managers,1,-24,X,26,1
5068971,F,N,Y,0,120637,Working,Higher education,Single / not married,House / apartment,1,0,1,1,Managers,1,-41,X,48,5
5068972,F,N,Y,0,120637,Working,Higher education,Single / not married,House / apartment,1,0,1,1,Managers,1,0,0,48,5
5068973,F,N,Y,0,120637,Working,Higher education,Single / not married,House / apartment,1,0,1,1,Managers,1,0,0,48,5
5068974,F,N,Y,0,120637,Working,Higher education,Single / not married,House / apartment,1,0,1,1,Managers,1,-30,X,48,5
5068975,F,N,Y,0,120637,Working,Higher education,Single / not married,House / apartment,1,0,1,1,Managers,1,-25,X,48,5
5068976,F,N,Y,0,120637,Working,Higher education,Single / not married,House / apartment,1,0,1,1,Managers,1,0,0,48,5
5068993,F,Y,Y,1,183856,Working,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,3,-22,C,44,10
5068995,F,Y,Y,1,183856,Working,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,3,0,0,44,10
5068996,F,Y,Y,1,183856,Working,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,3,0,0,44,10
5068997,F,Y,Y,1,183856,Working,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,3,-21,C,44,10
5068998,F,Y,Y,1,183856,Working,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,3,0,1,44,10
5068999,F,Y,Y,1,183856,Working,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,3,-17,C,44,10
5069000,F,Y,Y,1,183856,Working,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,3,0,C,44,10
5069146,M,N,Y,0,265364,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,0,0,52,20
5069147,M,N,Y,0,265364,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,0,C,52,20
5069148,M,N,Y,0,265364,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,0,C,52,20
5069149,M,N,Y,0,265364,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,-23,1,52,20
5069152,M,N,Y,0,265364,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,0,C,52,20
5069153,M,N,Y,0,265364,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,-5,1,52,20
5069159,M,N,Y,0,265364,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,-17,1,52,20
5069160,M,N,Y,0,265364,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,0,C,52,20
5069161,M,N,Y,0,265364,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,-16,1,52,20
5069162,M,N,Y,0,265364,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,0,0,52,20
5069163,M,N,Y,0,265364,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,-15,1,52,20
5069164,M,N,Y,0,265364,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,0,C,52,20
5069165,M,N,Y,0,265364,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,0,C,52,20
5069292,F,Y,Y,1,153829,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,3,0,0,42,7
5069312,M,N,Y,0,94202,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,C,46,2
5069313,M,N,Y,0,94202,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,-22,X,46,2
5069314,M,N,Y,0,94202,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,X,46,2
5069315,M,N,Y,0,94202,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,C,46,2
5069317,M,Y,Y,1,153829,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,C,42,7
5069318,M,Y,Y,1,153829,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,C,42,7
5069319,M,Y,Y,1,153829,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,0,42,7
5069455,F,Y,Y,0,113729,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,C,41,5
5069456,F,Y,Y,0,113729,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,0,41,5
5074617,F,N,Y,0,131738,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-46,0,47,6
5074618,F,N,Y,0,131738,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-41,0,47,6
5074619,F,N,Y,0,131738,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-40,0,47,6
5074620,F,N,Y,0,131738,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,0,47,6
5074636,M,N,Y,0,161783,Working,Higher education,Married,House / apartment,1,0,1,0,Managers,2,-52,X,37,11
5074637,M,N,Y,0,161783,Working,Higher education,Married,House / apartment,1,0,1,0,Managers,2,-34,X,37,11
5074638,M,N,Y,0,161783,Working,Higher education,Married,House / apartment,1,0,1,0,Managers,2,-18,X,37,11
5074639,M,N,Y,0,161783,Working,Higher education,Married,House / apartment,1,0,1,0,Managers,2,-26,X,37,11
5078813,M,N,Y,0,130229,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,2,0,C,52,5
5078814,M,N,Y,0,130229,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,2,0,C,52,5
5078815,M,N,Y,0,130229,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,2,0,C,52,5
5079008,M,Y,Y,1,122302,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,0,39,4
5079009,M,Y,Y,1,122302,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,C,39,4
5079010,M,Y,Y,2,136875,Commercial associate,Incomplete higher,Married,House / apartment,1,0,1,0,Managers,4,0,C,41,3
5079011,M,Y,Y,2,136875,Commercial associate,Incomplete higher,Married,House / apartment,1,0,1,0,Managers,4,0,C,41,3
5079013,M,Y,Y,2,115875,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,0,27,3
5079014,M,Y,Y,2,115875,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,4,-8,X,27,3
5079015,M,Y,Y,2,115875,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,C,27,3
5079016,M,Y,Y,2,115875,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,C,27,3
5079017,M,Y,Y,2,115875,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,0,27,3
5079018,M,Y,Y,2,115875,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,1,27,3
5079102,M,Y,Y,0,205310,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,0,48,14
5079122,M,Y,Y,0,131738,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,X,47,6
5079134,M,Y,Y,0,81610,Commercial associate,Higher education,Separated,House / apartment,1,1,1,0,Managers,1,0,C,40,2
5079135,M,Y,Y,0,81610,Commercial associate,Higher education,Separated,House / apartment,1,1,1,0,Managers,1,0,0,40,2
5079263,F,N,N,2,98765,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,3,0,C,30,1
5079264,F,N,N,2,98765,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,3,0,C,30,1
5079303,M,Y,Y,2,159384,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Managers,4,0,0,50,4
5085682,M,Y,Y,0,272873,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,-2,X,51,21
5085683,M,Y,Y,0,272873,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,51,21
5085717,F,N,N,0,148256,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,0,46,8
5085759,M,Y,Y,1,192883,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-31,C,32,13
5085761,M,Y,Y,1,192883,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,C,32,13
5085763,M,Y,Y,1,192883,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-24,C,32,13
5085764,M,Y,Y,1,192883,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-23,C,32,13
5085765,M,Y,Y,1,192883,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-12,C,32,13
5085766,M,Y,Y,1,192883,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-12,C,32,13
5085767,M,Y,Y,1,192883,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-5,C,32,13
5085768,M,Y,Y,1,192883,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,C,32,13
5085775,M,N,Y,0,179783,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,C,49,11
5085776,M,N,Y,0,179783,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,-39,C,49,11
5085779,M,N,Y,0,179783,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,-3,0,49,11
5085780,M,N,Y,0,179783,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,0,49,11
5085886,M,Y,Y,0,110711,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,5,51,3
5085887,F,Y,Y,0,169283,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,0,42,11
5085888,F,Y,Y,0,169283,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,42,11
5085889,F,Y,Y,0,169283,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,42,11
5085898,F,Y,N,0,202310,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,0,46,14
5085975,F,Y,Y,0,89711,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,37,3
5085976,F,Y,Y,0,89711,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,0,37,3
5085977,F,Y,Y,0,89711,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,-1,X,37,3
5085978,F,Y,Y,0,89711,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,37,3
5087496,F,Y,Y,0,97211,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,2,-17,X,42,3
5087497,F,Y,Y,0,97211,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,2,-8,X,42,3
5087498,F,Y,Y,0,97211,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,2,-38,X,42,3
5087499,F,Y,Y,0,97211,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,2,-31,X,42,3
5087500,F,Y,Y,0,97211,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,2,-17,X,42,3
5087501,F,Y,Y,0,97211,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,2,-16,X,42,3
5087502,F,Y,Y,0,97211,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,2,-13,X,42,3
5087503,F,Y,Y,0,97211,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,2,-10,X,42,3
5087504,F,Y,Y,0,97211,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,2,-9,X,42,3
5087505,F,Y,Y,0,97211,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,2,-5,X,42,3
5087506,F,Y,Y,0,97211,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,2,-5,X,42,3
5087507,F,Y,Y,0,97211,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,2,-1,X,42,3
5087508,F,Y,Y,0,97211,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,2,-1,X,42,3
5087509,F,Y,Y,0,97211,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,Managers,2,-1,X,42,3
5087968,M,N,Y,0,65702,Working,Higher education,Married,Co-op apartment,1,0,0,0,Managers,2,-46,X,27,2
5087969,M,N,Y,0,65702,Working,Higher education,Married,Co-op apartment,1,0,0,0,Managers,2,-46,X,27,2
5087970,M,N,Y,0,65702,Working,Higher education,Married,Co-op apartment,1,0,0,0,Managers,2,-10,X,27,2
5087971,M,N,Y,0,65702,Working,Higher education,Married,Co-op apartment,1,0,0,0,Managers,2,-10,X,27,2
5087972,M,N,Y,0,65702,Working,Higher education,Married,Co-op apartment,1,0,0,0,Managers,2,-19,X,27,2
5087973,M,N,Y,0,65702,Working,Higher education,Married,Co-op apartment,1,0,0,0,Managers,2,-9,X,27,2
5088626,M,Y,Y,0,185792,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,47,12
5088655,F,Y,Y,1,159829,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-31,0,46,7
5088656,F,Y,Y,1,159829,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-45,0,46,7
5088657,F,Y,Y,1,159829,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-5,0,46,7
5088857,F,Y,Y,2,124875,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Managers,4,-4,C,33,3
5088858,F,Y,Y,2,124875,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Managers,4,-19,C,33,3
5088859,F,Y,Y,2,124875,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Managers,4,-5,C,33,3
5088944,F,N,N,0,128729,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-27,X,51,5
5088945,F,N,N,0,128729,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-14,C,51,5
5088946,F,N,N,0,128729,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-9,C,51,5
5088947,F,N,N,0,128729,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-19,C,51,5
5088949,F,N,N,0,128729,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-31,C,51,5
5088951,F,N,N,0,128729,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,X,51,5
5088952,F,N,N,0,128729,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,C,51,5
5088953,F,N,N,0,128729,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,C,51,5
5088954,F,N,N,0,128729,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,C,51,5
5088955,F,N,N,0,128729,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-31,C,51,5
5090769,F,N,N,0,128729,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,C,51,5
5088985,M,Y,N,1,152338,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,1,0,Managers,3,0,C,35,8
5089199,M,N,N,0,133256,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,X,36,8
5089200,M,N,N,0,133256,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,0,36,8
5089202,M,N,N,0,133256,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Managers,2,-12,X,36,8
5089203,M,N,N,0,133256,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,X,36,8
5089329,F,Y,N,0,171691,State servant,Higher education,Single / not married,House / apartment,1,1,0,0,Managers,1,-48,X,46,11
5089330,F,Y,N,0,171691,State servant,Higher education,Single / not married,House / apartment,1,1,0,0,Managers,1,0,C,46,11
5089331,F,Y,N,0,171691,State servant,Higher education,Single / not married,House / apartment,1,1,0,0,Managers,1,-18,X,46,11
5089334,F,Y,N,0,171691,State servant,Higher education,Single / not married,House / apartment,1,1,0,0,Managers,1,0,C,46,11
5089335,F,Y,N,0,171691,State servant,Higher education,Single / not married,House / apartment,1,1,0,0,Managers,1,0,C,46,11
5089336,F,Y,N,0,171691,State servant,Higher education,Single / not married,House / apartment,1,1,0,0,Managers,1,0,0,46,11
5090659,F,Y,N,0,171691,State servant,Higher education,Single / not married,House / apartment,1,1,0,0,Managers,1,0,X,46,11
5089392,F,Y,N,0,139256,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,C,40,8
5089393,F,Y,N,0,139256,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,C,40,8
5089394,F,Y,N,0,139256,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,-13,C,40,8
5089395,F,Y,N,0,139256,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,C,40,8
5089396,F,Y,N,0,139256,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,C,40,8
5089397,F,Y,N,0,139256,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,-4,C,40,8
5089398,F,Y,N,0,139256,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,X,40,8
5089399,F,Y,N,0,139256,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,C,40,8
5089401,F,Y,N,0,139256,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,C,40,8
5089402,F,Y,N,0,139256,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,-2,C,40,8
5089403,F,Y,N,0,139256,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,-19,X,40,8
5089404,F,Y,N,0,139256,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,C,40,8
5089485,F,N,N,2,109857,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Managers,4,0,X,35,1
5089486,F,N,N,2,109857,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Managers,4,0,X,35,1
5089487,F,N,N,2,109857,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Managers,4,0,0,35,1
5090678,F,N,N,2,109857,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Managers,4,0,X,35,1
5089555,F,Y,N,0,122164,Working,Incomplete higher,Single / not married,House / apartment,1,1,0,0,Managers,1,-9,C,31,8
5089556,F,Y,N,0,122164,Working,Incomplete higher,Single / not married,House / apartment,1,1,0,0,Managers,1,0,C,31,8
5089557,F,Y,N,0,122164,Working,Incomplete higher,Single / not married,House / apartment,1,1,0,0,Managers,1,-48,X,31,8
5089558,F,Y,N,0,122164,Working,Incomplete higher,Single / not married,House / apartment,1,1,0,0,Managers,1,0,0,31,8
5089560,F,Y,N,0,122164,Working,Incomplete higher,Single / not married,House / apartment,1,1,0,0,Managers,1,-44,X,31,8
5089561,F,Y,N,0,122164,Working,Incomplete higher,Single / not married,House / apartment,1,1,0,0,Managers,1,0,C,31,8
5089562,F,Y,N,0,122164,Working,Incomplete higher,Single / not married,House / apartment,1,1,0,0,Managers,1,0,C,31,8
5089563,F,Y,N,0,122164,Working,Incomplete higher,Single / not married,House / apartment,1,1,0,0,Managers,1,0,C,31,8
5089592,M,Y,N,0,91211,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,-13,C,38,3
5089594,M,Y,N,0,91211,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,-38,X,38,3
5089595,M,Y,N,0,91211,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,0,38,3
5089596,M,Y,N,0,91211,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,-7,X,38,3
5089806,F,N,N,1,158347,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,-18,C,33,9
5089807,F,N,N,1,158347,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,-31,C,33,9
5089808,F,N,N,1,158347,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,C,33,9
5089809,F,N,N,1,158347,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,-36,C,33,9
5089810,F,N,N,1,158347,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,0,33,9
5089811,F,N,N,1,158347,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,0,33,9
5089812,F,N,N,1,158347,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,C,33,9
5089813,F,N,N,1,158347,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,-7,X,33,9
5089814,F,N,N,1,158347,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,-3,C,33,9
5089815,F,N,N,1,158347,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,-16,X,33,9
5089816,F,N,N,1,158347,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,-12,C,33,9
5089817,F,N,N,1,158347,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,-23,X,33,9
5090780,F,N,N,1,158347,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,C,33,9
5089926,M,N,Y,0,179774,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,C,55,10
5089961,M,Y,Y,3,211502,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Managers,5,0,X,47,8
5089962,M,Y,Y,3,211502,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Managers,5,0,C,47,8
5089963,M,Y,Y,3,211502,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Managers,5,0,X,47,8
5089964,M,Y,Y,3,211502,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Managers,5,-14,C,47,8
5089965,M,Y,Y,3,211502,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Managers,5,0,0,47,8
5090052,M,Y,Y,0,139229,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,0,58,5
5090799,M,Y,Y,0,139229,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,X,58,5
5090070,F,Y,Y,1,146320,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,3,0,C,43,6
5090820,F,Y,Y,1,146320,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,3,-43,C,43,6
5090099,M,Y,Y,1,174255,Working,Higher education,Separated,House / apartment,1,0,0,0,Managers,2,0,C,46,9
5090108,F,N,Y,0,128720,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,C,57,4
5090110,M,N,Y,0,113720,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,Managers,2,-22,X,47,4
5090120,F,N,N,1,295881,State servant,Higher education,Single / not married,House / apartment,1,1,0,0,Managers,2,-9,C,43,25
5090134,F,Y,Y,0,146765,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,39,9
5090162,F,Y,N,0,148274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,C,34,10
5114022,F,Y,N,0,148274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-36,C,34,10
5114023,F,Y,N,0,148274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,0,34,10
5114024,F,Y,N,0,148274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,C,34,10
5114025,F,Y,N,0,148274,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,0,34,10
5090179,M,Y,Y,0,152164,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,1,0,Managers,1,0,C,51,8
5090180,M,Y,Y,0,152164,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,1,0,Managers,1,0,C,51,8
5090217,F,Y,Y,0,232346,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,0,Managers,2,0,X,42,18
5090225,M,Y,N,0,65110,Working,Secondary / secondary special,Single / not married,Rented apartment,1,1,1,0,Managers,1,0,C,29,2
5090237,F,Y,Y,0,235319,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,0,62,15
